case_id,activity,timestamp,resource,department,supplier,amount,amount_category,variant
PO-2024-00496,発注書_承認,2024-04-12 17:18:29,課長_D,製造部,中部機械製作所,35900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00198,見積書_受領,2024-04-12 18:19:49,購買_A,情報システム部,北海道素材,42544100,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00108,見積書_受領,2024-04-13 09:36:19,購買_E,情報システム部,信越マテリアル,432800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00267,見積書_受領,2024-04-13 10:02:12,購買_E,営業部,グローバルパーツJP,1264000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00439,納品_受領,2024-04-13 16:15:18,担当者_G3,製造部,大阪精密製作所,415000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00460,納期_督促,2024-04-13 16:16:19,購買_E,情報システム部,中部機械製作所,141100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00072,納品_受領,2024-04-13 19:38:35,担当者_D5,物流部,名古屋金属工業,382000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00199,見積書_受領,2024-04-14 10:13:46,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00040,納品_受領,2024-04-14 11:31:47,担当者_G4,品質管理部,名古屋金属工業,32000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00290,見積書_受領,2024-04-14 13:30:12,購買_E,総務部,名古屋金属工業,476400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00115,納品_受領,2024-04-14 18:03:10,担当者_A5,製造部,東北精密,143600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00496,発注書_送付,2024-04-15 08:03:12,購買_D,製造部,中部機械製作所,35900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00598,追加見積_依頼,2024-04-15 08:04:22,購買_A,営業部,東京部品工業,751600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00198,価格交渉_実施,2024-04-15 08:08:23,購買_A,情報システム部,北海道素材,42544100,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00378,上位承認_エスカレーション,2024-04-15 08:17:36,部長_D,研究開発部,名古屋金属工業,7161600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,購買依頼_再申請,2024-04-15 08:27:27,担当者_F3,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00213,発注書_差戻し,2024-04-15 08:28:26,課長_C,製造部,四国化学工業,723600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00093,サプライヤー_選定,2024-04-15 08:33:31,購買_E,製造部,東京部品工業,48200,小口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00199,価格交渉_実施,2024-04-15 09:40:13,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00378,見積依頼_送付,2024-04-15 11:00:50,購買_A,研究開発部,名古屋金属工業,7161600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00093,発注書_作成,2024-04-15 11:55:25,購買_E,製造部,東京部品工業,48200,小口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00072,検収_実施,2024-04-15 12:36:09,担当者_D5,物流部,名古屋金属工業,382000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00439,検収_実施,2024-04-15 13:21:38,担当者_G3,製造部,大阪精密製作所,415000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00028,購買依頼_作成,2024-04-15 13:33:59,担当者_C5,研究開発部,信越マテリアル,6299200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,購買依頼_作成,2024-04-15 14:10:49,担当者_G1,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00213,発注書_修正,2024-04-15 16:01:58,購買_D,製造部,四国化学工業,723600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,購買依頼_作成,2024-04-15 16:12:55,担当者_B2,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00290,サプライヤー_選定,2024-04-15 16:53:56,購買_E,総務部,名古屋金属工業,476400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00378,追加見積_依頼,2024-04-15 17:16:30,購買_A,研究開発部,名古屋金属工業,7161600,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00488,見積書_受領,2024-04-16 03:52:08,購買_A,製造部,大阪精密製作所,8502800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,購買依頼_承認,2024-04-16 08:01:55,課長_A,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00028,購買依頼_承認,2024-04-16 08:26:50,課長_A,研究開発部,信越マテリアル,6299200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00231,緊急承認_処理,2024-04-16 08:35:32,本部長_B,製造部,中部機械製作所,21651000,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00290,発注書_作成,2024-04-16 08:36:01,購買_E,総務部,名古屋金属工業,476400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00115,検収_実施,2024-04-16 08:40:20,担当者_A5,製造部,東北精密,143600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00267,価格交渉_実施,2024-04-16 08:42:35,購買_E,営業部,グローバルパーツJP,1264000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00040,検収_実施,2024-04-16 08:42:39,担当者_G4,品質管理部,名古屋金属工業,32000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00072,不良品_報告,2024-04-16 08:52:34,担当者_D5,物流部,名古屋金属工業,382000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00108,サプライヤー_選定,2024-04-16 08:54:35,購買_E,情報システム部,信越マテリアル,432800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,購買依頼_差戻し,2024-04-16 08:57:52,課長_C,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,購買依頼_承認,2024-04-16 08:58:30,課長_F,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00213,発注書_承認,2024-04-16 09:44:59,課長_D,製造部,四国化学工業,723600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00488,価格交渉_実施,2024-04-16 11:10:06,購買_A,製造部,大阪精密製作所,8502800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00093,発注書_承認,2024-04-16 11:49:26,課長_D,製造部,東京部品工業,48200,小口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00108,発注書_作成,2024-04-16 11:56:48,購買_E,情報システム部,信越マテリアル,432800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00424,購買依頼_作成,2024-04-16 12:34:12,担当者_E2,総務部,中部機械製作所,7113800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00213,発注書_送付,2024-04-16 13:22:27,購買_D,製造部,四国化学工業,723600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00093,発注書_送付,2024-04-16 13:31:25,購買_E,製造部,東京部品工業,48200,小口,REQ-REJ-RESUB-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00512,購買依頼_作成,2024-04-16 13:48:40,担当者_G5,製造部,北海道素材,49800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00158,見積書_受領,2024-04-16 13:51:18,購買_D,総務部,九州電子部品,904100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,見積依頼_送付,2024-04-16 14:29:18,購買_A,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00310,購買依頼_作成,2024-04-16 14:51:26,担当者_F4,製造部,グローバルパーツJP,200300,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,見積依頼_送付,2024-04-16 15:38:20,購買_D,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00231,見積依頼_送付,2024-04-16 15:52:05,購買_A,製造部,中部機械製作所,21651000,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00424,購買依頼_承認,2024-04-16 16:55:15,課長_E,総務部,中部機械製作所,7113800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00290,発注書_承認,2024-04-16 17:00:28,課長_C,総務部,名古屋金属工業,476400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00290,発注書_送付,2024-04-16 17:50:00,購買_E,総務部,名古屋金属工業,476400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,見積書_受領,2024-04-17 00:35:37,購買_A,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00139,納品_受領,2024-04-17 01:38:03,担当者_C4,製造部,大阪精密製作所,426300,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00028,上位承認_エスカレーション,2024-04-17 08:02:34,部長_C,研究開発部,信越マテリアル,6299200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00108,発注書_承認,2024-04-17 08:25:33,課長_D,情報システム部,信越マテリアル,432800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00512,購買依頼_承認,2024-04-17 08:27:51,課長_C,製造部,北海道素材,49800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00310,購買依頼_承認,2024-04-17 08:38:48,課長_G,製造部,グローバルパーツJP,200300,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,購買依頼_再申請,2024-04-17 08:43:28,担当者_B2,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00158,サプライヤー_選定,2024-04-17 08:44:28,購買_D,総務部,九州電子部品,904100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00231,追加見積_依頼,2024-04-17 08:48:34,購買_A,製造部,中部機械製作所,21651000,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00108,発注書_送付,2024-04-17 10:11:58,購買_E,情報システム部,信越マテリアル,432800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00512,見積依頼_送付,2024-04-17 10:39:33,購買_C,製造部,北海道素材,49800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00310,見積依頼_送付,2024-04-17 11:57:56,購買_B,製造部,グローバルパーツJP,200300,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00424,上位承認_エスカレーション,2024-04-17 12:10:44,部長_C,総務部,中部機械製作所,7113800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00199,見積書_受領,2024-04-17 12:46:10,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00158,発注書_作成,2024-04-17 15:29:25,購買_D,総務部,九州電子部品,904100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,購買依頼_承認,2024-04-17 15:32:29,課長_B,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00028,見積依頼_送付,2024-04-17 16:00:52,購買_A,研究開発部,信越マテリアル,6299200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,サプライヤー_選定,2024-04-17 16:10:57,購買_A,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00411,見積書_受領,2024-04-18 02:59:09,購買_D,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00424,見積依頼_送付,2024-04-18 08:17:47,購買_D,総務部,中部機械製作所,7113800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,発注書_作成,2024-04-18 08:23:29,購買_A,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00199,サプライヤー_選定,2024-04-18 08:24:16,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00158,発注書_承認,2024-04-18 08:35:53,課長_E,総務部,九州電子部品,904100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00072,返品_処理,2024-04-18 08:44:23,購買_B,物流部,名古屋金属工業,382000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00331,見積依頼_送付,2024-04-18 08:50:40,購買_C,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00028,追加見積_依頼,2024-04-18 08:56:51,購買_A,研究開発部,信越マテリアル,6299200,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00139,検収_実施,2024-04-18 08:58:43,担当者_C4,製造部,大阪精密製作所,426300,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,サプライヤー_選定,2024-04-18 10:02:40,購買_D,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00199,発注書_作成,2024-04-18 10:38:41,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00424,追加見積_依頼,2024-04-18 11:23:30,購買_D,総務部,中部機械製作所,7113800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00158,発注書_送付,2024-04-18 11:44:02,購買_D,総務部,九州電子部品,904100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00198,見積書_受領,2024-04-18 12:20:42,購買_A,情報システム部,北海道素材,42544100,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,発注書_作成,2024-04-18 13:49:45,購買_D,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,見積書_受領,2024-04-18 18:35:26,購買_C,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00488,見積書_受領,2024-04-18 22:29:16,購買_A,製造部,大阪精密製作所,8502800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00598,見積書_受領,2024-04-19 07:05:26,購買_A,営業部,東京部品工業,751600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00199,発注書_承認,2024-04-19 08:00:46,課長_A,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00488,サプライヤー_選定,2024-04-19 08:05:44,購買_A,製造部,大阪精密製作所,8502800,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00331,サプライヤー_選定,2024-04-19 08:50:30,購買_C,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00165,発注書_承認,2024-04-19 08:55:02,課長_F,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00198,サプライヤー_選定,2024-04-19 08:56:43,購買_A,情報システム部,北海道素材,42544100,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00199,発注書_送付,2024-04-19 08:56:58,購買_D,総務部,アジア商事,466700,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00042,購買依頼_作成,2024-04-19 09:22:44,担当者_E2,総務部,東京部品工業,46500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,発注書_承認,2024-04-19 09:49:44,課長_A,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00512,見積書_受領,2024-04-19 09:54:45,購買_C,製造部,北海道素材,49800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00165,発注書_送付,2024-04-19 10:19:12,購買_A,情報システム部,グローバルパーツJP,40700,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00331,発注書_作成,2024-04-19 10:57:57,購買_C,製造部,四国化学工業,74500,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00460,納品_受領,2024-04-19 12:25:19,担当者_D3,情報システム部,中部機械製作所,141100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00411,発注書_送付,2024-04-19 12:59:55,購買_D,情報システム部,中部機械製作所,60400,小口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00512,サプライヤー_選定,2024-04-19 16:17:17,購買_C,製造部,北海道素材,49800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00200,購買依頼_作成,2024-04-19 16:32:26,担当者_A1,製造部,九州電子部品,9943300,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00042,購買依頼_承認,2024-04-19 16:58:45,課長_D,総務部,東京部品工業,46500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00139,請求書_受領,2024-04-19 20:04:22,購買_E,製造部,大阪精密製作所,426300,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00267,見積書_受領,2024-04-19 20:45:56,購買_E,営業部,グローバルパーツJP,1264000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00115,請求書_受領,2024-04-20 05:25:54,購買_E,製造部,東北精密,143600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
